anime_id,title,title_english,title_japanese,title_synonyms,image_url,status,source,episodes,status,airing,release_date,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,release_year,runtime
12487,Kyoukaisenjou no Horizon II,Horizon in the Middle of Nowhere II,境界線上のホライゾンII,"Horizon on the Middle of Nowhere II, Kyoukai Senjou no Horizon 2",https://myanimelist.net/images/anime/6/38227.jpg,TV,Light novel,13,Finished Airing,False,"Jul 8, 2012","{'from': '2012-07-08', 'to': '2012-09-30'}",24 min. per ep.,R+ - Mild Nudity,0.8046218487394958,26594,1201.0,0.09621898112946706,57433,317,Summer 2012,Unknown,bandai visual|lantis|ascii media works|sony pcl,sentai filmworks,sunrise,action|fantasy|sci-fi,24.0,2012.0,312.0
13843,Wild Adapter,Wild Adapter,ワイルドアダプター,,https://myanimelist.net/images/anime/4/38463.jpg,OVA,Manga,2,Finished Airing,False,"Mar 26, 2014","{'from': '2014-03-26', 'to': '2015-09-30'}",28 min. per ep.,R - 17+ (violence & profanity),0.657563025210084,1483,6562.0,0.3147162507776318,5971,9,,,frontier works,unknown,anpro,action|mystery|drama|shoujo,28.0,2014.0,56.0
7079,Ookamikakushi,Okamikakushi: Masque of the Wolf,おおかみかくし,Wolfed Away,https://myanimelist.net/images/anime/10/21784.jpg,TV,Visual novel,12,Finished Airing,False,"Jan 8, 2010","{'from': '2010-01-08', 'to': '2010-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.6743697478991597,24836,5935.0,0.09601161263565355,57522,87,Winter 2010,Fridays at 01:59 (JST),tbs|flying dog,sentai filmworks,aic,action|mystery|horror|supernatural,24.0,2010.0,288.0
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,The Galaxy Railways: A Letter from the Abandoned Planet,銀河鉄道物語 ～忘れられた時の惑星～,The Galaxy Railways: Planet of Forgotten Time,https://myanimelist.net/images/anime/13/6905.jpg,OVA,Original,4,Finished Airing,False,"Dec 30, 2006","{'from': '2006-12-30', 'to': '2007-03-24'}",30 min. per ep.,PG-13 - Teens 13 or older,0.7289915966386555,407,3774.0,0.511232460081565,1545,1,,,unknown,discotek media,planet,drama|sci-fi|space,30.0,2006.0,120.0
8655,Bijukubo,,美熟母,,https://myanimelist.net/images/anime/12/23838.jpg,OVA,Visual novel,2,Finished Airing,False,"Jul 9, 2010","{'from': '2010-07-09', 'to': '2010-10-08'}",30 min. per ep.,Rx - Hentai,0.6796218487394958,1441,,0.3720190779014308,3869,15,,,digital works,unknown,y.o.u.c,hentai,30.0,2010.0,60.0
35656,Oshiri Tantei,,おしりたんてい,Butt Detective,https://myanimelist.net/images/anime/7/85998.jpg,TV,Picture book,3,Finished Airing,False,"May 3, 2018","{'from': '2018-05-03', 'to': '2018-05-05'}",Unknown,PG - Children,0.24474789915966388,3,11659.0,0.7404437685767609,261,0,Spring 2018,Unknown,unknown,unknown,toei animation,mystery|comedy|kids|fantasy,0.0,2018.0,0.0
25635,Space☆Dandy Picture Drama,,スペース☆ダンディ ピクチャードラマ,Space Dandy Picture Drama,https://myanimelist.net/images/anime/10/65313.jpg,Special,Original,2,Finished Airing,False,"Jul 25, 2014","{'from': '2014-07-25', 'to': '2014-08-27'}",5 min. per ep.,PG-13 - Teens 13 or older,0.6439075630252101,896,7011.0,0.40035943872261004,3234,4,,,bandai visual|flying dog,unknown,bones,space|comedy|sci-fi,5.0,2014.0,10.0
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,,天地無用! 番外篇 宇宙刑事[ギャラクシーポリス]美星 銀河大冒険[スペースアドベンチャー],"Tenchi Muyo! Mihoshi Special, Tenchi Muyo! Bangaihen: Galaxy Police Mihoshi&#039;s Space Adventure, Tenchi Muyou! Bangaihen: Uchuu Keiji Mihoshi Ginga Daibouken",https://myanimelist.net/images/anime/5/46919.jpg,OVA,Original,1,Finished Airing,False,"Mar 25, 1994","{'from': '1994-03-25', 'to': '1994-03-25'}",27 min.,PG-13 - Teens 13 or older,0.7247899159663866,3273,3932.0,0.2971590516347549,6847,5,,,pioneer ldc,geneon entertainment usa,aic,comedy|magic|parody|police|sci-fi|shounen|space,27.0,1994.0,27.0
201,Video Girl Ai,,電影少女 VIDEO・GIRL・AI,Den&#039;ei Shoujo Video Girl AI,https://myanimelist.net/images/anime/2/22130.jpg,OVA,Manga,6,Finished Airing,False,"Mar 27, 1992","{'from': '1992-03-27', 'to': '1992-08-28'}",29 min. per ep.,R+ - Mild Nudity,0.7647058823529412,8490,2511.0,0.198935508398424,17145,84,,,shueisha,unknown,production i.g,comedy|drama|ecchi|romance,29.0,1992.0,174.0
3596,Lightning Trap: Leina & Laika,Lightning Trap: Leina & Laika,ライトニングトラップ レイナ＆ライカ,,https://myanimelist.net/images/anime/13/56759.jpg,OVA,Original,1,Finished Airing,False,"May 23, 1990","{'from': '1990-05-23', 'to': '1990-05-23'}",27 min.,PG-13 - Teens 13 or older,0.5609243697478992,228,8627.0,0.655768300269579,510,0,,,youmex,unknown,ashi production,action|sci-fi,27.0,1990.0,27.0
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,Queen&#039;s Blade: Inheritor of the Throne,クイーンズブレイド 玉座を継ぐ者,"Queen&#039;s Blade 2, Queen&#039;s Blade: Gyokuza wo Tsugumono, Queen&#039;s Blade: The Successor of the Throne, Queen&#039;s Blade and the Evil Eye",https://myanimelist.net/images/anime/11/75171.jpg,TV,Other,12,Finished Airing,False,"Sep 24, 2009","{'from': '2009-09-24', 'to': '2009-12-10'}",24 min. per ep.,R+ - Mild Nudity,0.7027310924369748,15944,4811.0,0.12912144881454343,37071,76,Fall 2009,Unknown,genco|media factory|at-x|magic capsule|hobby japan|toranoana,media blasters,arms,action|adventure|ecchi|fantasy,24.0,2009.0,288.0
1348,Bubblegum Crash,,バブルガムクラッシュ,,https://myanimelist.net/images/anime/11/2845.jpg,OVA,Original,3,Finished Airing,False,"May 25, 1991","{'from': '1991-05-25', 'to': '1991-12-21'}",45 min. per ep.,PG-13 - Teens 13 or older,0.6974789915966386,2723,5001.0,0.3138176539711066,5989,10,,,artmic|animeigo,unknown,darts,action|adventure|mecha|sci-fi|shounen,45.0,1991.0,135.0
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousoo,,ドラゴノーツ-ザ・レソナンス- 孤島 -閉ざされた狂騒-,"Dragonaut: The Resonance OVA, Dragonaut: The Resonance Special",https://myanimelist.net/images/anime/9/31303.jpg,Special,Original,1,Finished Airing,False,"Sep 24, 2008","{'from': '2008-09-24', 'to': '2008-09-24'}",23 min.,PG-13 - Teens 13 or older,0.7373949579831932,3379,3493.0,0.2907997511578074,7282,2,,,unknown,funimation,gonzo,action|sci-fi|space|romance|mecha,23.0,2008.0,23.0
4884,Tales of the Abyss,Tales of the Abyss,テイルズ オブ ジ アビス,,https://myanimelist.net/images/anime/8/21243.jpg,TV,Game,26,Finished Airing,False,"Oct 3, 2008","{'from': '2008-10-03', 'to': '2009-03-28'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7794117647058824,37488,1953.0,0.06497546139489874,90232,565,Fall 2008,Unknown,bandai visual|animax|bandai namco games|atelier musa,funimation|bandai entertainment,sunrise,adventure|drama|fantasy,24.0,2008.0,624.0
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,終わりに向かう物語; 阿良々木暦ノ物語,"Owarimonogatari Episode 0.5, Owari ni Mukau Monogatari, Owarimonogatari Episode 4.5, Araragi Koyomi no Monogatari",https://myanimelist.net/images/anime/9/88962.jpg,Special,Light novel,2,Finished Airing,False,"Aug 12, 2017","{'from': '2017-08-12', 'to': '2017-08-13'}",25 min. per ep.,R - 17+ (violence & profanity),0.805672268907563,788,1173.0,0.3407064353355913,4847,6,,,unknown,unknown,shaft,mystery|comedy|supernatural|vampire,25.0,2017.0,50.0
5051,Macross XX,,マクロスXX,,https://myanimelist.net/images/anime/4/9862.jpg,Special,Original,1,Finished Airing,False,"Aug 25, 2002","{'from': '2002-08-25', 'to': '2002-08-25'}",2 min.,PG-13 - Teens 13 or older,0.5882352941176471,665,8199.0,0.4736987627013202,2007,1,,,unknown,unknown,gonzo,action|mecha,2.0,2002.0,2.0
33047,Fate/Extra: Last Encore,Fate/Extra: Last Encore,Fate/EXTRA Last Encore,,https://myanimelist.net/images/anime/1122/90836.jpg,TV,Game,10,Finished Airing,False,"Jan 28, 2018","{'from': '2018-01-28', 'to': '2018-04-01'}",24 min. per ep.,R - 17+ (violence & profanity),0.6848739495798319,16041,5517.0,0.0754821317481164,75604,245,Winter 2018,Sundays at 00:00 (JST),aniplex|marvelous|notes,unknown,shaft,action|magic|fantasy,24.0,2018.0,240.0
30925,Gatchaman Crowds Insight: Inbound,Gatchaman Crowds Insight,GATCHAMAN CROWDS insight（インサイト）「#0 inbound」,"Gatchaman Crowds 2nd Season: Episode 0, Gatchaman Crowds Second Season: Episode 0, Gatchaman Crowds Insight: #0 Inbound",https://myanimelist.net/images/anime/2/74427.jpg,ONA,Original,1,Finished Airing,False,"Jun 20, 2015","{'from': '2015-06-20', 'to': '2015-06-20'}",14 min.,PG-13 - Teens 13 or older,0.7436974789915967,9241,3261.0,0.1916084882836801,18405,9,,,unknown,sentai filmworks,tatsunoko production,sci-fi|adventure,14.0,2015.0,14.0
34948,Hakuouki: Otogisoushi - Special,,薄桜鬼～御伽草子～ 特別篇,Hakuouki: Otogisoushi ep 11.5,https://myanimelist.net/images/anime/2/84387.jpg,Special,Visual novel,1,Finished Airing,False,"Jun 21, 2016","{'from': '2016-06-21', 'to': '2016-06-21'}",3 min.,PG-13 - Teens 13 or older,0.6586134453781513,159,6507.0,0.6014377548904403,798,0,,,unknown,unknown,dle,historical|samurai|fantasy|josei,3.0,2016.0,3.0
3323,Kite Liberator,,KITE LIBERATOR (カイト リベレイター),,https://myanimelist.net/images/anime/11/10228.jpg,OVA,Original,1,Finished Airing,False,"Mar 21, 2008","{'from': '2008-03-21', 'to': '2008-03-21'}",58 min.,R+ - Mild Nudity,0.6775210084033614,9504,5802.0,0.1920232252713071,18384,21,,,lantis|happinet pictures,media blasters,arms,action|sci-fi|drama,58.0,2008.0,58.0
31757,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Nekketsu,傷物語〈Ⅱ熱血篇〉,"Koyomi Vamp, Kizumonogatari Part 2",https://myanimelist.net/images/anime/8/80930.jpg,Movie,Light novel,1,Finished Airing,False,"Aug 19, 2016","{'from': '2016-08-19', 'to': '2016-08-19'}",1 hr. 4 min.,R - 17+ (violence & profanity),0.9128151260504201,71298,48.0,0.042234049906684175,136327,771,,,aniplex|kodansha,aniplex of america,shaft,action|mystery|supernatural|vampire,64.0,2016.0,64.0
37204,Aikatsu Friends!,,アイカツフレンズ!,,https://myanimelist.net/images/anime/1198/90430.jpg,TV,Game,0,Currently Airing,True,"Apr 5, 2018","{'from': '2018-04-05', 'to': None}",24 min.,PG - Children,0.7426470588235294,365,3292.0,0.40568189673049004,3110,17,Spring 2018,Thursdays at 18:25 (JST),tv tokyo,unknown,bandai namco pictures,music|slice of life|school|shoujo,24.0,2018.0,0.0
1922,Urusei Yatsura Movie 3: Remember My Love,,うる星やつら リメンバー・マイ・ラヴ,,https://myanimelist.net/images/anime/7/79773.jpg,Movie,Manga,1,Finished Airing,False,"Jan 26, 1985","{'from': '1985-01-26', 'to': '1985-01-26'}",1 hr. 35 min.,PG-13 - Teens 13 or older,0.7457983193277311,1631,3248.0,0.37830925554710715,3733,7,,,kitty films,unknown,studio deen,action|sci-fi|adventure|comedy|drama|romance,95.0,1985.0,95.0
26441,Junketsu no Maria,Maria the Virgin Witch,純潔のマリア,"Junketsu no Maria: Sorcière de gré, pucelle de force",https://myanimelist.net/images/anime/7/69301.jpg,TV,Manga,12,Finished Airing,False,"Jan 11, 2015","{'from': '2015-01-11', 'to': '2015-03-29'}",24 min. per ep.,R - 17+ (violence & profanity),0.7605042016806723,43397,2649.0,0.06048247736227275,99374,171,Winter 2015,Sundays at 22:30 (JST),bandai visual|lantis|kodansha|i will,funimation,production i.g,comedy|historical|magic|romance|fantasy|seinen,24.0,2015.0,288.0
1684,Dotto Koni-chan,.Koni-chan,ドッとKONIちゃん,,https://myanimelist.net/images/anime/1/1684.jpg,TV,Original,26,Finished Airing,False,"Nov 26, 2000","{'from': '2000-11-26', 'to': '2001-05-29'}",25 min. per ep.,,0.7794117647058824,846,1927.0,0.4922928043132646,1768,12,Fall 2000,Sundays at 17:00 (JST),genco|animax,unknown,shaft,comedy,25.0,2000.0,650.0
2749,Heisei Inu Monogatari Bow,Heisei Period Dog Tale Bow,平成イヌ物語バウ,Modern Dog Tales Bow Wow,https://myanimelist.net/images/anime/8/28736.jpg,TV,Original,40,Finished Airing,False,"Oct 14, 1993","{'from': '1993-10-14', 'to': '1994-09-22'}",25 min. per ep.,G - All Ages,0.7226890756302521,201,3995.0,0.6407686458837354,573,2,Fall 1993,Unknown,daiichikosho,unknown,nippon animation,adventure|comedy,25.0,1993.0,1000.0
6390,R20: Ginga Kuukou,Route 20: Galactic Airport,Ｒ２０ 銀河空港,,https://myanimelist.net/images/anime/12/72832.jpg,Special,Original,1,Finished Airing,False,"Aug 28, 1991","{'from': '1991-08-28', 'to': '1991-08-28'}",3 min.,PG-13 - Teens 13 or older,0.5861344537815126,332,8240.0,0.6098707403055229,743,0,,,unknown,unknown,gainax,sci-fi,3.0,1991.0,3.0
5307,Sora wo Kakeru Shoujo,The Girl Who Leapt Through Space,宇宙をかける少女,"Sora o Kakeru Shoujo, Sora Kake Girl",https://myanimelist.net/images/anime/6/74071.jpg,TV,Original,26,Finished Airing,False,"Jan 6, 2009","{'from': '2009-01-06', 'to': '2009-06-30'}",24 min. per ep.,PG-13 - Teens 13 or older,0.740546218487395,6163,3385.0,0.18697725858851177,19456,40,Winter 2009,Unknown,unknown,bandai entertainment|sentai filmworks,sunrise,adventure|comedy|sci-fi|space,24.0,2009.0,624.0
2140,Aniyome,,兄嫁,"Elder Brother&#039;s Wife, My Brother&#039;s Wife",https://myanimelist.net/images/anime/1/2280.jpg,OVA,Visual novel,2,Finished Airing,False,"Oct 8, 2004","{'from': '2004-10-08', 'to': '2005-01-14'}",30 min. per ep.,Rx - Hentai,0.6817226890756303,1410,,0.389299785719223,3472,7,,,digital works,critical mass video,y.o.u.c,hentai,30.0,2004.0,60.0
4491,Choisuji,,ちょいすじ,,https://myanimelist.net/images/anime/13/20227.jpg,OVA,Manga,2,Finished Airing,False,"Jun 22, 2007","{'from': '2007-06-22', 'to': '2007-11-23'}",24 min. per ep.,Rx - Hentai,0.6565126050420168,2015,,0.35031450888228377,4536,24,,,animac,unknown,blue cat,hentai,24.0,2007.0,48.0
35072,Boruto: Jump Festa 2016 Special,,BORUTOジャンプフェスタ 2016,,https://myanimelist.net/images/anime/10/84622.jpg,Special,Manga,1,Finished Airing,False,"Nov 27, 2016","{'from': '2016-11-27', 'to': '2016-11-27'}",11 min.,PG-13 - Teens 13 or older,0.6827731092436975,2300,5596.0,0.3080804589755996,6259,8,,,unknown,unknown,studio pierrot,action|adventure|comedy|super power|martial arts|shounen,11.0,2016.0,11.0
7664,Nils no Fushigi na Tabi (Movie),The Wonderful Adventures of Nils Movie,ニルスのふしぎな旅,"Nils no Fushigi na Tabi, Nirusu no Fushigi na Tabi, The Wonderful Adventures of Nils: The Film, Wonderful Adventures of Nils (Movie)",https://myanimelist.net/images/anime/10/69741.jpg,Movie,Novel,1,Finished Airing,False,"Oct 1, 1981","{'from': '1981-10-01', 'to': '1981-10-01'}",1 hr. 22 min.,G - All Ages,0.6901260504201681,219,5340.0,0.6461602267228865,551,0,,,unknown,unknown,studio pierrot,kids|adventure|fantasy,82.0,1981.0,82.0
35466,ReLIFE: Kanketsu-hen,,ReLIFE 完結編,ReLIFE Final Arc,https://myanimelist.net/images/anime/1566/91061.jpg,Special,Web manga,4,Finished Airing,False,"Mar 21, 2018","{'from': '2018-03-21', 'to': '2018-03-21'}",23 min. per ep.,PG-13 - Teens 13 or older,0.8718487394957984,32127,241.0,0.07375406096633717,77705,331,,,comico,unknown,tms entertainment,romance|school|slice of life,23.0,2018.0,92.0
181,Vandread: The Second Stage,,ヴァンドレッド the second stage,,https://myanimelist.net/images/anime/4/75447.jpg,TV,Original,13,Finished Airing,False,"Oct 5, 2001","{'from': '2001-10-05', 'to': '2002-01-18'}",22 min. per ep.,PG-13 - Teens 13 or older,0.7878151260504201,25354,1651.0,0.12082670906200317,40958,105,Fall 2001,Unknown,gdh|dentsu|media factory,funimation|geneon entertainment usa,gonzo,action|ecchi|mecha|sci-fi|shounen|space,22.0,2001.0,286.0
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,,映画 妖怪ウォッチ 空飛ぶクジラとダブル世界の大冒険だニャン！,Eiga Youkai Watch 3,https://myanimelist.net/images/anime/10/86783.jpg,Movie,Game,1,Finished Airing,False,"Dec 17, 2016","{'from': '2016-12-17', 'to': '2016-12-17'}",1 hr. 30 min.,G - All Ages,0.6911764705882353,97,5307.0,0.653694615331444,521,1,,,unknown,unknown,olm,comedy|kids|supernatural,90.0,2016.0,90.0
14921,RDG: Red Data Girl,Red Data Girl,RDG レッドデータガール,RDG,https://myanimelist.net/images/anime/4/50313.jpg,TV,Novel,12,Finished Airing,False,"Apr 4, 2013","{'from': '2013-04-04', 'to': '2013-06-20'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7006302521008403,35354,4901.0,0.0712656390405751,81079,199,Spring 2013,Unknown,lantis,funimation,p.a. works,fantasy|magic,24.0,2013.0,288.0
3220,Kanashimi no Belladonna,Belladonna of Sadness,哀しみのベラドンナ,Tragedy of Belladonna,https://myanimelist.net/images/anime/11/24740.jpg,Movie,Book,1,Finished Airing,False,"Jun 30, 1973","{'from': '1973-06-30', 'to': '1973-06-30'}",1 hr. 29 min.,Rx - Hentai,0.7563025210084033,3769,,0.24213727794290452,11227,158,,,unknown,cinelicious pics,mushi production,hentai|historical|dementia|drama,89.0,1973.0,89.0
1568,Sumomomo Momomo: Chijou Saikyou no Yome,,すもももももも〜地上最強のヨメ〜,Sumomomo Momomo: The World&#039;s Strongest Bride,https://myanimelist.net/images/anime/8/2357.jpg,TV,Manga,22,Finished Airing,False,"Oct 6, 2006","{'from': '2006-10-06', 'to': '2007-03-16'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7384453781512605,16627,3475.0,0.12366074514412109,39565,66,Fall 2006,Unknown,tv asahi|square enix|lantis|movic,unknown,studio hibari,action|comedy|romance|martial arts|seinen,24.0,2006.0,528.0
591,Amaenaide yo!!,Ah My Buddha,あまえないでよっ!!,Amaenaideyo!!,https://myanimelist.net/images/anime/2/32071.jpg,TV,Manga,12,Finished Airing,False,"Jul 1, 2005","{'from': '2005-07-01', 'to': '2005-09-16'}",24 min. per ep.,R+ - Mild Nudity,0.6943277310924371,27184,5145.0,0.09843091173014447,55716,88,Summer 2005,Unknown,unknown,nozomi entertainment|media blasters,studio deen,comedy|ecchi|harem|romance|supernatural,24.0,2005.0,288.0
20457,"Inari, Konkon, Koi Iroha.",Inari Kon Kon,いなり、こんこん、恋いろは。,"Inari, Konkon, ABCs of Love",https://myanimelist.net/images/anime/8/64897.jpg,TV,Manga,10,Finished Airing,False,"Jan 16, 2014","{'from': '2014-01-16', 'to': '2014-03-20'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7636554621848739,38399,2522.0,0.06698002350176263,87484,212,Winter 2014,Wednesdays at 01:00 (JST),dax production|flying dog,funimation,production ims,comedy|supernatural|romance|school|seinen,24.0,2014.0,240.0
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,,甲鉄城のカバネリ 総集編｛後編｝燃える命,Kabaneri of the Iron Fortress Recap 2: Burning Life,https://myanimelist.net/images/anime/12/82963.jpg,Movie,Original,1,Finished Airing,False,"Jan 7, 2017","{'from': '2017-01-07', 'to': '2017-01-07'}",1 hr. 45 min.,R - 17+ (violence & profanity),0.7521008403361344,1120,2965.0,0.21766779567291075,14339,19,,,unknown,unknown,wit studio,action|horror|drama|fantasy,105.0,2017.0,105.0
10297,Shin Koihime†Musou: Otome Tairan OVA,,真・恋姫†無双〜乙女大乱〜 †あわわっDVD第七巻はOVAすぺしゃるです〜†,,https://myanimelist.net/images/anime/6/28330.jpg,OVA,Visual novel,1,Finished Airing,False,"Feb 2, 2011","{'from': '2011-02-02', 'to': '2011-02-02'}",27 min.,R+ - Mild Nudity,0.7184873949579832,1669,4166.0,0.3584710029722817,4277,2,,,unknown,sentai filmworks,doga kobo,comedy|school,27.0,2011.0,27.0
2294,Mobile Suit Gundam SEED Destiny Special Edition,Mobile Suit Gundam SEED Destiny Special Edition,機動戦士ガンダムSEED DESTINYスペシャルエディション,"Kidou Senshi Gundam SEED Destiny Special Edition, Kudakareta Sekai, The Broken World, Sorezore no Ken, Respective Swords, Sadame no Goka, The Hell Fire of Destiny, Jiyuu no Daishou, The Cost of Freedom",https://myanimelist.net/images/anime/2/18686.jpg,Special,Original,4,Finished Airing,False,"May 2, 2006","{'from': '2006-05-02', 'to': '2006-05-02'}",1 hr. 30 min. per ep.,R - 17+ (violence & profanity),0.7752100840336135,3891,2118.0,0.26909518213866035,8721,29,,,mainichi broadcasting system,bandai entertainment,sunrise,action|space|mecha|romance|military|drama|sci-fi,90.0,2006.0,360.0
